9 leaving
14 led
4 ledge
1 ledges
21 left
4 left,
1 left.
1 leg
3 legal
1 legally
2 legs
1 lending
1 length
1 length,
1 lengthened,
1 lengths
1 lengths.
9 less
1 less.
21 let
2 letter
1 letter,
1 letters
1 letters,
1 letters.
13 let’s
1 leveled
1 lever
1 lever,
2 levers
1 liability
2 liability,
1 liable
1 lianas;
1 liar
1 library
11 license
2 license,
2 license.
1 licensed
2 licked
1 lid-less,
1 liddle.
4 lie
1 lied
1 lief
1 lies?
2 lieu
1 lieutenant
9 life
3 life,
1 life,”
2 life-lines
3 life.
1 life?
1 lifelike
1 lifetime.”
1 lift
2 lifted
1 lifting
25 light
3 light,
1 light-green
5 light.
1 light;
1 lighter.”
2 lights
2 lights,
1 lights.
98 like
1 like,
1 like?
1 liked
7 likely
1 likely.
1 likely.”
1 like—well,
1 lilliputian
1 lily
1 limbs,
1 limestone
1 limit
1 limit,
1 limit.”
3 limitation
9 limited
1 limits
1 limousine,
1 limp,
1 limply
15 line
1 line.
1 lined
2 liner
1 line—just
1 link
1 link?
1 linked
3 links
1 lion.
4 lips
3 lips,
1 lips.
2 liquor
1 liquor,
2 list
4 listen
1 listen,”
1 listen.
9 listened
2 listened,
2 listened.
12 listening
1 listening,
2 listening,”
1 lit
2 literally
13 literary
2 literature
50 little
1 little.
1 little.”
2 live
1 live,
1 live?”
6 lived
1 lived.
1 lives!
1 lives!”
1 lives,”
1 lives.
1 livid,
8 living
1 load
4 loaded
1 loaf
1 loathsome
1 lobster-like
2 local
1 locality,
12 locate
5 located
2 locating
1 location
1 locations
1 locations.
2 lock
4 locked
1 locker—and
4 lofty
1 logic.
1 loin
1 london
1 lonely,
32 long
3 long,
1 long-dormant
1 long-hoped-for
1 long-legged
1 long-sought
1 long-tailed
2 long.
10 longer
2 longer.
1 longitude
1 longitude,
2 longitude.
47 look
2 look!
2 look!”
5 look,
4 look.
1 look.”
16 looked
15 looking
7 looks
2 loomed
2 looming
1 looney
3 loop
1 loose
2 loose!”
2 loose.
1 loosely
3 loot
1 loot!”
2 looting
1 lootin’
1 lop-sided
2 lopped-off
1 loquacious
4 lord
1 lord!
1 lord!”
1 lord’s
6 lose
2 losing
2 loss
15 lost
1 lost!
1 lost!”
4 lost.
5 lost.”
18 lot
1 lot!”
1 lot,
2 lots
1 loud
3 louder
1 louder.”
1 loudly
1 lounged
1 love
1 lovely
29 low
8 low,
1 low-growing
1 low.
3 lower
1 lower.”
1 lowered
1 lowering
11 luck
3 luck!
4 luck!”
1 luck,
1 luck,”
3 luck.”
1 luckily
5 lucky
1 lucky!”
1 luck’s
1 ludicrous
1 lug
1 lulled
1 lumbering
1 luminous
1 lump
3 lunch
1 lunch.
1 lunched.
1 lungs
1 lurched
1 luring
2 lurking
1 lusterless,
3 luxurious
2 luxury
8 lying
2 lying,
1 lying.”
4 ma
3 machete
1 machete.
2 machetes
5 machine
1 machine,
1 machine.
1 machine.”
2 machinery
1 machines
1 machinist
1 mackerel!
4 mad
1 mad,
2 mad.
32 made
1 made.
1 made.”
3 madly
1 madman
1 madrepores
2 magazine
5 magic
2 magic,
1 magic.
1 magical
1 magnify
1 mahogany
1 mails
3 main
2 mainland
1 mainland.
1 mainland—just
1 mainly
2 maintain
1 maintaining
1 majority
48 make
5 makes
1 makeshift
1 makeshifts
15 making
2 makin’
1 malachite
1 malignant,
46 man
1 man!
1 man!”
7 man,
1 man,”
1 man-eater
1 man.
2 manage
1 managed
5 manatee
1 manatee!”
4 manatee,
2 manatee.
1 manatees
1 manatee’s
1 maneuver
1 mangoes.
5 mangrove
11 mangroves
2 mangroves,
4 mangroves.
1 manipulated
2 manned
1 manned,
3 manner
1 mansion
18 many
1 many-colored
1 man—i
1 man—sort
6 man’s
1 map.
1 marble
2 marine
1 marines.
1 maritime
5 marked
1 market.
1 marksmanship,
1 maroon
1 marooned,
2 martinicans
3 martinique
1 marvel!”
1 marveling
5 marvelous
1 marvelous!
1 marvelous!”
2 marvelous,
2 marvelously
1 marvelous—absolutely
1 masquerade
7 mass
1 mass,
2 massacre
7 masses
1 massive
2 mast
4 master
1 masts
1 mat
2 match
1 matches
2 mate
1 mate?
1 material
1 mates
1 mates,
13 matter
1 matter,
1 matter-of-fact
1 matter.
1 matter.”
1 matter?
1 matter?”
6 matters
1 matters,”
1 matting
1 maximum
55 may
1 may,
8 maybe
1 maze
1 mcpherson,”
37 me
2 me!”
15 me,
1 me,”
4 me.
2 me.”
1 me?
1 me?”
1 meal
1 meal.
13 mean
1 mean?”
4 meaning
2 meaningless
12 means
1 means,
2 meant
2 meantime
1 measure
1 measure:”
1 measures,
1 meddle
2 medicine.”
3 medium
2 medium,
1 meester
5 meet
4 meeting
1 megaphone
1 megaphone.
7 mek
1 melan
1 melted
2 member
1 member,
5 members
1 memories
1 memory
1 memory.
85 men
1 men!
1 men!”
7 men,
8 men.
1 men?”
1 mention
1 mention.
1 mentioned
1 mentioned.”
1 mentioned?
1 mentioning.”
1 men—among
1 men’s
1 mephisto
1 mercedes.”
1 merchantibility
2 mere
10 merely
1 merriment
3 merriment.
2 mess
9 message
3 message,
2 message.
11 messages
1 messages.
1 messages.”
1 messages—a
1 messieu’s!
1 messieu’s!”
7 met
6 metal
1 metallic
1 meteors;
2 method
1 methods
2 methods.
2 michael
1 microphone
1 microphone.
1 mid
1 mid-air,
1 midday
3 middle
1 middle,
1 middle-aged
1 middle-weight
1 midget
1 midnight,
1 midnight.”
57 might
13 mighty
4 mile
1 mile.
1 mile.”
10 miles
1 miles,”
2 miles.”
1 millionaire’s
2 millions
1 millrace
1 mills,
9 mind
2 mind,
1 mind,”
3 mind.
7 minds
2 minds,
1 minds.
1 mind’s
7 mine
3 mingled
3 miniature
9 minute
1 minute!”
2 minute.
3 minute.”
1 minute;
14 minutes
2 minutes,
1 minutes.
1 minutes’
3 miracle
1 miracle,
1 miracle—act
4 miraculous
3 miss
1 miss,
5 missed
1 missed—hard
3 missing
6 mission
1 mission.
1 mississippi
2 missouri
1 mistake,
1 mistaken.
1 mistakes
1 mister
1 misty
1 mite
2 moaning
1 model
2 models
1 modern
1 modification,
1 modified
1 modulation.
8 moi
1 moi,
1 molecules
1 molestation,
1 molested,
1 molluscs
36 moment
3 moment,
2 moment.
2 momentary
10 moments
3 money
1 monkeys.”
1 monocle.
1 monotonous,
2 monster
1 monstrous,
2 month
4 moon
1 moonlit
1 moon’s
1 moored
1 moored.
1 moray!”
54 more
4 more,
1 more,”
2 more.
1 moreover,
6 morning
1 morning,
1 morning,”
1 morning.
2 morning.”
1 morning—it
1 mortal
1 mortally
1 moseying
1 mosquito
21 most
1 mostly
9 mos’
2 motion.
1 motioned
2 motionless
4 motionless,
2 motor
3 motors
1 motor’s
2 motto
1 motto.
1 motto—hear
2 mound
1 mounds
2 mountain
2 mountains
1 mountains,
1 mouse
3 mouth
1 mouth,
1 mouth.
1 mouthful
4 move
4 move,
8 moved
1 moved,
1 movement
1 movement.
1 movements
1 moves
3 movies
8 moving
1 moving,”
2 moving.
1 mo’
1 mo’.”
298 mr.
23 much
1 much,
1 much—as
10 mud
2 mud,
1 mud;
1 muffled
3 multicolored
1 multiplied
1 munching
1 murder
2 murdered
2 murderer
3 murderers
1 murderers.
1 murky,
1 murmur,
2 murmured
1 murmured,
1 murmurs
1 museum.
1 museums
1 muse’ms,
1 mushroom
1 mushrooms”
2 music
1 music.
1 musical,
58 must
1 must,
1 mustache!
3 mustache,
1 mustache.
1 mutilated
12 muttered
1 muzzle-loading
23 my
2 myriads
4 myself
2 myself,
1 myself,”
1 myself.
1 myself.”
8 mysterious
1 mysterious,
1 mysteriously
1 mysteriously.
1 mystery,”
2 mystery.
1 mystified,
1 nab
2 nail
1 nail.
4 naked
4 naked,
5 name
2 name.
1 name.”
3 named
2 names
1 name—was
19 narrow
2 narrow,
1 narrower
11 nassau
1 nassau,”
1 nassau;
1 nassau?”
1 nation
1 nationality.
1 nations
8 native
7 natives
1 natives,”
1 natives.”
1 natural
3 naturally
5 naval
1 navigating
1 navigator
1 navigator.
4 navy
2 naw,
30 near
2 near!
3 near,
2 near.
1 near.”
1 near?
1 nearby
1 neared
13 nearer
1 nearer,
1 nearer?”
3 nearest
15 nearly
1 neat
1 neat,
1 necessarily
1 necessarily,”
1 necessary
1 necessary!”
2 necessary.
1 necessary.”
2 necessity
2 neck
1 neck!”
1 necklaces
14 need
1 need,
1 need,”
1 need?”
4 needed
1 needed.
6 needle
1 needle.
2 needn’t
1 nefarious
1 negligence,
25 negro
6 negro,
2 negro.
17 negroes
4 negroes,
1 negroes’
1 negro’s
3 neither
1 neither.
2 nerve
1 nerve!”
1 nerve-racking.
2 nerves
1 nerves.
3 nervous
1 nervous,
1 nervously
1 nest,
1 nests—“sort
1 nest’s
1 netherlands
1 network
48 never
37 new
1 new-fangled
1 newby
8 news
1 news!”
1 news,
1 news,”
1 news.
1 news.”
1 newsletter
39 next
1 next.
1 nex’
3 ne’er
1 nibbling
5 nice
1 nickel-plated
2 nickels
3 nigger
1 nigger!”
3 niggers
1 niggers!
1 niggers.
22 night
4 night,
1 night,”
4 night.
1 nightfall,
1 nightmare,
1 nightmare-like
2 nights
1 night’s
3 nimbly
150 no
11 no,
2 no,”
1 no.
1 nobody
1 nodded
1 nodded.
3 nodding
9 noise
1 noise,
3 noise?”
3 noiselessly
3 noises
1 noises,
1 non
5 none
1 nonproprietary
2 nonsense
1 noon,
1 nor
4 north
1 north,
1 north.
1 northerners
1 northwest
1 nose
1 nose?
188 not
1 not!”
1 not,
2 not,”
1 not.
1 not?
1 not?”
1 noted
1 notes,
32 nothing
1 nothing!”
1 nothing.
1 nothing.’”
1 nothing—told
1 nothing’s
1 nothin’
8 notice
9 noticed
1 noticing
2 notified
1 notifies
3 notify
1 notifying
1 notting
2 novel
1 novelty
79 now
4 now!”
6 now,
6 now,”
12 now.
5 now.”
1 now?
1 now?”
1 nowadays
1 nowt
1 now—with
1 nude,
2 nudged
1 nudging
1 nuisance
1 numbed,
7 number
1 numbers
1 numbers,
1 numbers.
1 numbers?”
3 numerous
1 nutty
2 o.
1 o.k.
1 oar
2 oar,
16 oars
2 oars,
1 oars.
5 obeah
1 obeah.
2 obeyed
1 obeying
5 object
3 objected
1 objected,
1 objections
1 objective.”
4 objects
1 objects.
1 objec’s
1 obscured
1 observant
1 observation
1 obsolete,
3 obtain
1 obtained
2 obtaining
2 occasion
2 occasion,
1 occasionally
1 occult
1 occupants
2 occupied
1 occupying
1 occur:
4 occurred
1 occurred,
3 occurred.
1 occurrence,
1 occurring
5 ocean
1 ocean-going
2 ocean’s
9 octopus
2 octopus!”
1 octopus,
4 octopus.
8 odd
1 odd,
1152 of
1 of.
1 of?”
54 off
3 off,
2 off,”
6 off.
5 off.”
1 offer
1 offerboard
1 offered
1 offers
2 office
8 officer
1 officer,
2 officer.
2 officers
2 officer’s
3 official
1 officials
1 offshore,
1 off—only
5 often
1 oh
2 oh!
1 oh!”
3 oh,
1 oil
1 oil,
1 oiler
1 oiling
67 old
1 old!”
1 old,
1 old-fashioned
1 old-time
301 on
1 on!
3 on!”
9 on,
1 on,”
7 on.
4 on.”
29 once
2 once,
1 once.
1 once.”
1 once—any
2 oncoming
1 oncoming,
165 one
1 one!”
1 one,
1 one--the
3 one-quarter
1 one-thousandth
5 one.
2 one.”
1 ones.”
1 one—but
2 one—not
4 one’s
4 online
3 onlookers
49 only
1 onslaught
10 onto
1 opal
1 opalescent-hued
21 open
1 open-mouthed
2 open.
5 opened
5 opening
1 openings
1 openin’
5 operator
1 operator,
4 operator.
1 operator’s
1 opery!”
1 opinion
1 opportunities
2 opportunity
2 opposite
1 optimism
298 or
1 or,
1 orange
2 orange,
1 orchids;
1 orctopus—made
5 order
1 order,
9 ordered
1 ordered.
6 orders
4 orders,
3 orders.
1 ordinarily
6 ordinary
1 organization
1 organization.
1 organized
1 orgies
2 original
1 originator
66 other
4 other,
1 other,”
7 other.
41 others
1 others,”
5 others.
1 other—and
2 other’s
2 ought
65 our
1 ours
1 ourselves!
2 ourselves,”
1 ourselves.
2 ourselves.”
121 out
2 out!
1 out!”
4 out,
3 out,”
8 out.
3 out.”
1 out?”
1 outdated
1 outdistancing
3 outer
3 outfit
1 outjutting
1 outlaws.
2 outlines
2 outlying
8 outside
2 outstretched
1 outward
1 out—stowing
1 out—where
100 over
3 over,
5 over.
1 over?
3 overboard
1 overboard!”
1 overboard.
1 overboard.”
2 overcome
2 overcome,
1 overdo
2 overgrown
2 overhanging
2 overhauled.
1 overhauling
1 overhead
2 overhead,
1 overhead.
1 overhead?”
1 overhear
1 overland,
1 overland.
1 overlooked,”
1 overlooking
1 overspread
1 overtaking
1 overtime.
1 overture
1 overturn
2 overwhelming
1 owe
1 owed
1 owl,
17 own
3 owner
2 owner,
1 owner.’
1 ownership
2 owns
1 own—celebrating
2 oxygen
1 oysters
23 o’
1 o’clock.
1 pace
1 paces
1 paces,
2 pack
1 pack.”
1 package
1 package,
1 package.
1 packed.
1 packet.
1 packing
7 paddled
1 paddles
1 paddles,
2 paddling
1 pads
2 page
1 pages
8 paid
1 painfully
4 paint
6 painted
1 painter
2 painting
2 paintings
1 pair
1 palace
1 palace!”
2 pale,
4 palm
1 palm,
2 palm-fringed
12 palms
2 palms,
2 palms.
1 palm—a
1 panama
1 pandemonium
1 panels
1 panic-stricken.
1 panjandrum
1 panjandrum’s
1 panting
1 panting,
6 paper
1 paper.
4 papers
1 papers,
1 papers.
1 paperwork
1 parachute
11 paragraph
3 paragraphs
1 parallel
1 paralyzed,
1 pardon
3 pardon,
1 parents
1 parrot-like
1 parrots
1 parrots,
1 parsed
8 part
1 particolored
4 particular
1 particularly
1 partitions—merely
1 partly
16 party
1 party!”
2 party,
1 party.
1 pas
2 pass
3 passage
9 passed
2 passed.
1 passengers
3 passing
7 past
1 past,
1 patch
2 patches
2 path
1 patiently
4 patois
1 patois.
1 patted
2 patting
78 pauling
40 pauling,
4 pauling,”
56 pauling.
2 pauling.”
1 pauling?
1 pauling?”
5 pauling’s
2 pay
1 pay.”
6 paying
3 payments
2 pays
1 pa’donez
1 pa’m,
1 pe
1 pea-soup
1 peaceful
1 peach,
1 peaks,
1 peals
1 peasantry,
1 pebbles
3 peculiar
1 peep
1 peeping
6 peered
2 peering
2 pelicans
1 pellmell
2 pencil
1 penetrate
3 penetrated
1 pennies
1 penny
14 people
1 people,”
1 people.
1 people.”
1 pep
1 perch,
3 perched
1 perfect
1 perfect.
9 perfectly
1 perform,
1 performances
1 performed,
1 performing
3 performing,
15 perhaps
1 perhaps.
1 perhaps.”
1 peril
1 periodic
1 periodicals,
14 periscope
1 periscope,
3 periscope.
1 periscope.”
1 periscope—and
1 periscope—that
1 permanent
6 permission
1 permission.
1 permit
2 permitted
1 perplexed
1 perseverance,
4 person
2 personally
2 personally,
1 perspiring
1 petulantly.
1 pg
1 pglaf),
1 phantom
1 phase
1 philosophically.
1 philosophy,”
1 phone
1 phone.
2 phones
2 phones.
6 phonograph
2 phonograph,
1 photographs-and
1 photography,
4 phrase
2 physical
1 pianner
2 piano!”
1 piano,
1 pianos
12 pick
12 picked
4 picking
5 picture
2 picture,
3 pictures
1 pictures.
1 picturesque
1 pictures—his
2 piece
2 pieces
1 pieces.
1 pier
1 pig-sticker,
1 pigheadedness
2 piglike
1 pile
1 piled
1 piles
1 pillar
1 pilot,
1 piloted
1 pineapples
1 pinioned
4 pink
4 pink,
1 pinkish
2 pipe
1 pipe—had
1 pirate
1 pirates
1 pirates!”
1 pirates.
6 pistol
1 pistol,
1 pistols
1 pitch
1 pitched
1 pitied
1 pity
1 pizness!”
36 place
1 place!”
7 place,
1 place,”
4 place.
1 place.”
11 placed
3 places
3 places,
1 place—got
3 placid
1 placidly
1 placidly,
6 plain
1 plainer
1 plainer.
4 plainly
1 plainly!”
1 plainly,
1 plainly—sea-gardens
10 plan
2 plan,
1 plan,”
1 plan.
1 planes
1 planks
1 planned
3 planning
5 plans
2 plans.
1 plant,
1 plantains
1 plantation,
3 plants
2 plants.
1 plateaus.
3 plates
1 plates,
2 play
2 played
1 pleaded.
1 pleading
1 pleading,
1 pleasant
4 please
1 please,”
10 plenty
1 plied
1 plots
1 plots,
1 plotters,
1 plugged
1 plumes,
1 plumped
1 plunge,
11 plunged
1 plunged,
2 plunging
1 plush,
7 pocket
1 pocket.
1 pocketed
1 pocketing
1 poetical,”
1 poinciana
18 point
3 point,
1 point,”
3 point.
1 point.”
10 pointed
1 pointed,
7 pointing
2 points
1 points.
1 poised
1 poising
2 poked
3 police
1 police.
1 polished
1 political
1 polyp’s
1 ponderous
2 pool
4 poor
1 pop
2 porpoise
1 porpoises
9 port
2 port.
1 portable
1 portion
2 porto
2 ports
4 position
1 position.
1 positively.
1 possess
5 possessed
1 possesses
1 possession.
3 possibility
9 possible
1 possible,
1 possible,”
6 posted
1 posture.
1 pot
1 potomac
1 pots
1 poured
1 pow-wow
2 powder
4 power
1 powerboat
1 powerboat,
6 powerful
2 powerless
1 po’ful
1 practical
1 practically
2 practice
1 praise
2 pranced
4 prancing
1 prayed
1 prayers!
1 praying
1 preached,
1 prearranged
1 precipice
1 precipitate
1 precipitous
1 precisely,
1 prefer
1 premonition
1 preparation
3 preparations
2 prepare
1 prepare)
6 prepared
1 prep’ration,
2 presence
5 present
1 present,”
1 presented
13 presently
5 presently,
1 preserve
2 pressed
2 pressure
1 pressure,”
1 pressure’s
1 pretending
1 pretendin’
1 prettier
22 pretty
2 pretty,
1 pretty?
1 prevailed.
2 prevent
3 previous
1 previously.
1 pride
3 primitive
1 prince
1 principal
1 print
4 printed
2 prison
1 prisoner
7 prisoners
1 prisoners!
1 prisoners,
1 prisoners.”
2 prisoners—a
1 privacy
2 private
2 probable
14 probably
1 probably,
1 probably.
1 problem.
4 proceeded
1 proceeding
1 processing
1 procession.
2 produce
4 produced
1 production,
1 professional
1 professor
1 profit
1 profits
1 prohibition
82 project
3 projecting
2 prominently
2 promise
2 promised
1 promises
1 promising
2 promoting
1 promotion
1 pronounced
2 proof
1 proofread
2 propaganda
1 propagating
1 properly,”
1 properties
2 properties.
2 property
1 property?”
1 property—they
1 propitiate
1 proprietary
1 prosperous
1 prostrated
3 protect
1 prove
1 prove.
8 proved
1 proverb
2 proves
6 provide
1 provide,
5 provided
3 providence
1 providence.”
4 providing
1 provision
1 provisions.
1 proximity
1 prussian
1 prying
1 psychological
9 public
1 puddle.
2 puff
3 pull
13 pulled
2 pulled,
2 pulling
1 pulling,
3 pulpy
1 pulsations
3 pump
1 punishment.
1 punitive
1 purchased
1 pure
4 purple
1 purple,
1 purple;
1 purplish-gray
4 purpose
1 purpose.
1 purposes
4 purser
2 purser,
1 purser.
1 purser’s
1 pursuers
1 pursuers,
1 push
9 pushed
1 pushing
14 put
1 putney
1 puttees;
2 putting
1 puzzle
10 puzzled
1 puzzled,
1 puzzled.
2 puzzling
1 quaint
1 quantities
1 quarter-master
13 quartermaster
4 quartermaster,
1 quartermaster.
2 quartermaster?”
1 quarters.
5 queer
1 queried
1 queries
1 quest
7 question
2 question.
2 questioned
1 questioning
1 questioning,
1 questioningly.
7 questions
2 questions,
7 quick
4 quick!
1 quick,
2 quicker
6 quickly
1 quickly.
2 quiet
1 quiet,
1 quiet.
1 quieted
1 quietly
11 quite
1 quitter
1 quizzical
1 quizzical,
1 qvick
1 race,
1 race.
1 raced
1 racing
67 radio
5 radio,
2 radio,”
5 radio.
3 radio.”
1 radioed
1 radio’s
2 ragged
1 raid
2 raid,
1 raid.
2 rail
3 rails
1 rails,
1 rails.
1 railways,
1 rainbow
1 rainbow-tinted
1 rainbow.
1 raise
7 raised
1 raised,
1 raising
1 raked
1 ram
10 ran
2 rang
4 range
1 range.”
1 rapid
9 rapidly
1 rapidly.
1 rare
3 rascals
1 rascals’
1 rat
1 rate
1 rate,
2 rate,”
1 rate.
15 rather
3 rats
4 rattle
1 rattle-trap
1 rattlebox
1 rattled
3 rattling
1 rave
1 ravenously.
1 ravines
1 raw
1 raw,
217 rawlins
3 rawlins!”
62 rawlins,
4 rawlins,”
96 rawlins.
7 rawlins.”
2 rawlins?
4 rawlins?”
1 rawlins—a
1 rawlins—an’
21 rawlins’
2 rawlins’s
1 razor-edged
2 re-use
10 reach
23 reached
1 reached,
1 reaches
6 reaching
2 reaction,
7 read
1 read,
2 readable
1 readily
2 readiness
1 readiness,
4 reading
17 ready
1 ready!
1 ready.
2 ready.”
2 ready?
12 real
1 real.
1 real;
1 reality
5 realize
18 realized
8 realizing
11 really
1 reaped
1 reappearance
1 reappearance.
3 reappeared
1 reappeared,
1 rear
4 rear.
1 rearrange
1 rearranging
7 reason
2 reasonable
1 reasonable,
2 reasoning
4 reasons
1 reassured
1 reassuringly
1 reassuringly.
2 receipt
6 receive
13 received
3 receiver
6 receivers
2 receivers,
4 receivers.
5 receiving
2 reckless
2 reckon
5 recognize
7 recognized
6 record
1 record,
3 recover
5 recovered
2 recovering
9 red
1 red,
3 red-bearded
1 redistribute
2 redistributing
1 redistribution
1 redistribution.
1 redoubled
1 reds,”
1 reeds
1 reeds.
2 reef
1 reef!’
1 reef!”
1 reef,
2 reef.
3 reefs
1 reefs?
1 reefs?”
2 reeled
1 reeled.
1 reeling
1 refer
2 references
1 refitting
2 reflected
1 reformed
1 reformed.
1 refrained
1 refugees,”
7 refund
1 refund"
2 refund.
3 refused
2 regain
2 regained
1 regaling
2 regard
1 regarded
2 regarding
1 regardless
1 regards’
2 registered
1 regretfully
1 regrets.
1 regrettable,”
8 regular
1 regularly
1 regulating
1 regulation
2 reg’lar
1 rejoiced
1 rejoined
1 rejoined.
3 related
2 relating
1 release
1 relentless,
2 relief
1 relieved
1 relieved,
2 reluctantly
1 rely
3 remain
1 remainder
5 remained
2 remaining
1 remaining,
1 remains
6 remarkable
13 remarked
3 remarked,
1 remarked.
1 remarked:
1 remedies
10 remember
2 remember,
1 remembered
3 remembering
1 remember—let
8 reminded
1 remnants
2 remote
1 remote,
2 remotely
1 remove
2 removed
1 removed,
1 removed.
1 renamed.
1 rendered
1 rendezvous
7 repeated
1 repeating
1 replace
5 replacement
82 replied
5 replied,
8 replied.
1 replies
5 reply
1 reply,
1 reply.”
2 report
1 report.
7 reported
1 reporting,
1 reports
1 reports,
1 representations
1 represented
1 representing
1 repress
1 reprimanding
1 reproduce
1 reptilian
2 repulsive
1 reputation
2 request,
1 require
2 required
2 requirements
1 requirements,
1 requirements.
2 rescue
1 rescue,
1 rescued.
1 research
1 research.
1 resemblance
1 resemble
5 resembled
1 resembling
1 resignedly.
1 resign—getting
3 resistance
1 resisted
20 resonance
1 resonant
1 resonant,
2 resounded
2 resounding
1 resourceful
1 respectful
6 responded
1 responded.
1 responded:
2 response
1 responsibility
1 responsible
3 rest
1 rest,
2 rested
2 resting
1 restless.
2 restrictions
1 rest—swearing
5 result
1 result.
1 resulted.
4 results
1 results,
1 resumed
1 retelling
1 retire
1 retired.
2 retorted
1 retrace
1 retreat,
1 retreated
5 return
2 return,
1 return.
1 return?
10 returned
1 returned,
1 returned?
3 returning
1 returning,
1 returns.
2 reveal
1 revealing
1 revelation
1 revenue
1 reverberating
1 reverse
1 reverting
1 revolutionary
1 revolutionize
1 revolvers
1 reward,
1 rewarded.
1 rheostat
1 rheostat.
1 rheostats,”
1 ribbon
5 rich
1 rich!”
1 richly
1 richness
1 rich—his
2 rico
1 riddles.
1 ridge
1 ridiculous
1 ridiculous,
1 riding
3 rifle
1 rifles
3 rig
1 rigged
1 rigging
1 rigging,
42 right
8 right!”
11 right,
21 right,”
6 right.
5 right.”
2 right?”
7 ring
1 ring!”
1 ring.
1 ringbolts
1 ringer
3 ringing
1 riot
1 ripped
1 ripping
2 ripple
3 ripples
1 rise
1 rise.
1 risen
9 rising
1 rising!”
8 risk
1 risk,”
1 risking
1 risks!
1 risks.
1 risks—been
3 risky
2 river
1 river-like
1 river.
1 river.”
1 rivers
1 rivet
1 roaming
5 roar
3 roared
1 roars
1 roast
1 roasted
1 robbed
1 robberies
4 rochelle
7 rock
3 rock.
1 rock.”
3 rocked
1 rocked,
6 rocks
1 rocks.
2 rocks.”
3 rocky
1 rods
2 roger
1 rolled
1 rolled,
1 rollicking
4 rolling
1 rolling,
1 rolls
1 roof.
1 roofed
3 roofs
12 room
1 room,
5 room.
4 rooms
1 rooms.
1 root
1 rooted
6 roots
2 roots,
2 rope
1 rope,
1 rope.
1 ropes
13 rose
1 rose,
1 rose-apple
1 rose.
1 roseate
3 rotten
1 rotten.
1 rotterdam
2 rough
1 rough,
1 rough-house
1 rough.
1 roughly.
8 round
3 rounded
2 roun’
2 roused
1 rousing
1 routing
8 row
1 row.
1 rowboat
11 rowed
3 rowing
1 rowing,
2 rowing.
1 rowlocks
1 rowlocks,
1 royalties
1 royalties.
3 royalty
1 rub
2 rubbed
5 rubber
2 rubber,
2 rubbing
3 ruddy
1 rugs
1 ruins
1 rule
1 ruler
1 rules
1 rules,
2 rum
2 rumble
1 rumbled.
3 rumbling
1 rummaging
1 rumpling
20 run
1 run.”
12 running
3 runs
1 ruptured.
1 ruse
2 rush
1 rush,
7 rushed
2 rushing
1 russia
1 russia.
16 russian
1 russian!
1 russian.
1 russian.”
4 russians
2 russians!
2 russians,”
4 russian’s
1 rust-streaked
1 ruthless
1 ruthless,
1 r—”
2 s.
1 s/he
12 safe
1 safe!”
2 safe.
1 safeguard
3 safely
1 safely,”
3 safer
1 safer.”
1 safety
1 safety.
1 sagely.
72 said
13 said,
1 said,”
11 said.
4 sail
4 sailing
4 sailor
1 sailor,
2 sailor.
1 sailors
1 sails
2 sake
1 sake,
1 sale
7 salt
1 salts
1 salt—and
50 sam
2 sam!
2 sam!”
9 sam,
1 sam,”
6 sam.
1 sam.”
4 sam?”
29 same
1 same,”
1 same.
12 sam’s
1 san
4 sand
1 sand-beach
1 sand.
6 sandy
1 sane
2 sank
16 santo
1 sapphire
1 sarcastically,
1 sargassum
9 sat
1 satan
2 satin
1 satisfaction
2 satisfaction,
6 satisfied
11 savage
2 savage,
2 savage-looking
2 savage.
5 savages
1 savages!
1 savages,
1 savages,”
2 savages.
3 save
1 save.
5 saved
2 saved!
1 savors
2 savvy
41 saw
2 saw!
3 saw.
66 say
2 say!
1 say!”
30 say,
2 say,”
1 say?
1 say?”
7 saying
2 saying.
1 saying?”
14 says
1 says,
1 says.”
1 says—that
1 say—didn’t
1 say—geef
1 say——
1 sbar
1 scalps.”
1 scanty
14 scarcely
4 scare
7 scared
1 scared!”
1 scared,
4 scarlet
2 scarlet,
1 scarlet-faced
1 scarlet.
1 scatter
2 scattered
1 scattered,
4 scene
1 scene.
1 scenes
2 scheme
1 schemed
1 scheme—and
2 schools
23 schooner
1 schooner,
5 schooner.
1 schooner?”
1 schooners
3 schooner’s
1 science,
1 science.”
3 scientists
1 scientists,
1 scintillated
1 scintillating,
4 score
2 scores
1 scoundrels.
1 scout
3 scouting
1 scouting—it’s
3 scrambled
2 scrambling
3 scrap
1 scraped
1 scrapper
1 scratch,
3 scratched
1 scratched;
2 scream
1 scream.
6 screamed
1 screamed,
1 screamed.
2 screaming
2 screen
1 screened
5 screw
1 screw!”
3 screw,
1 screw.
3 screws
1 scrutinizing
1 scurried
1 scurrying
1 scuttled
1 scuttling
38 sea
2 sea!”
8 sea,
1 sea-cat,
1 sea-cock
1 sea-cow
1 sea-cow.
1 sea-cucumbers
3 sea-fans
1 sea-fans!”
1 sea-fans,
1 sea-fans—purple
1 sea-gardens
1 sea-grapes,
1 sea-green
1 sea-growth
1 sea-planes
1 sea-plumes
2 sea-rods
1 sea-rods,
8 sea.
1 sea.”
1 sea;
1 sea?
1 seabirds
1 seacow,”
1 seal,
1 seal;
1 sealed,
1 sealing
1 seam
1 seaman
